 INFO | 2016-07-01 16:21:01,358 | Common.java | 85 | Startup activites...
 INFO | 2016-07-01 16:21:01,361 | Common.java | 85 | Test Output Directory creation successful :D:\Data\official\Project\Forbes\iSafe_3.0_Forbes_Morning_Report\TestResults\2016_07_01_04_21_01_PM
 INFO | 2016-07-01 16:21:01,362 | Common.java | 85 | Log File creation successful : LogFile.log
 INFO | 2016-07-01 16:21:01,365 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:21:01,371 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:21:01,819 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 16:21:01,951 | Common.java | 85 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-07-01 16:21:01,952 | Common.java | 85 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2016-07-01 16:21:02,055 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-07-01 16:21:02,056 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-07-01 16:21:02,056 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-07-01 16:21:02,057 | Common.java | 85 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-07-01 16:21:02,058 | Common.java | 85 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2016-07-01 16:21:02,095 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-07-01 16:21:02,096 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-07-01 16:21:02,096 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-07-01 16:21:02,652 | Common.java | 85 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 16:21:02,652 | Common.java | 85 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 16:21:02,653 | Common.java | 85 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 16:21:02,653 | Common.java | 85 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 16:21:02,653 | Common.java | 85 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-07-01 16:21:02,654 | Common.java | 85 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 16:21:02,654 | Common.java | 85 | Element time out set
 INFO | 2016-07-01 16:21:02,655 | Common.java | 85 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-07-01 16:21:02,656 | Common.java | 85 | Opening Chrome Browser...
 INFO | 2016-07-01 16:21:02,657 | Common.java | 85 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 16:21:02,658 | Common.java | 85 | Element time out set
 INFO | 2016-07-01 16:21:02,658 | Common.java | 85 | Opening Chrome Browser...
 INFO | 2016-07-01 16:21:02,658 | Common.java | 85 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2016-07-01 16:21:02,659 | Common.java | 85 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2016-07-01 16:21:02,686 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 16:21:02,686 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 16:21:02,687 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 16:21:02,687 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 16:21:07,402 | Common.java | 85 | Successfully Maximised Browser Window
 INFO | 2016-07-01 16:21:07,408 | Common.java | 85 | Successfully Maximised Browser Window
 INFO | 2016-07-01 16:21:07,413 | Common.java | 85 | Browser: Open Successful : chrome
 INFO | 2016-07-01 16:21:07,413 | Common.java | 85 | Open Browser : chrome
 INFO | 2016-07-01 16:21:07,414 | Common.java | 85 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-07-01 16:21:07,414 | Common.java | 85 | Navigating to URL : http://www.forbes.com/
 INFO | 2016-07-01 16:21:07,423 | Common.java | 85 | Browser: Open Successful : chrome
 INFO | 2016-07-01 16:21:07,423 | Common.java | 85 | Open Browser : chrome
 INFO | 2016-07-01 16:21:07,423 | Common.java | 85 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-07-01 16:21:07,424 | Common.java | 85 | Navigating to URL : http://www.forbes.com/
 INFO | 2016-07-01 16:21:20,966 | Common.java | 85 | Navigation Successful : http://www.forbes.com/
 INFO | 2016-07-01 16:21:20,966 | Common.java | 85 | Navigate to : http://www.forbes.com/
 INFO | 2016-07-01 16:21:20,968 | Common.java | 85 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-07-01 16:21:20,969 | Common.java | 85 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-07-01 16:21:20,969 | Common.java | 85 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-07-01 16:21:20,970 | Common.java | 85 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-07-01 16:21:20,999 | Common.java | 85 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 16:21:21,000 | Common.java | 85 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 16:21:21,000 | Common.java | 85 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-07-01 16:21:21,000 | Common.java | 85 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 16:21:21,001 | Common.java | 85 | Element time out set
 INFO | 2016-07-01 16:21:21,001 | Common.java | 85 | ##### Start of Test Case : Welcome Page Validations #####
 INFO | 2016-07-01 16:21:21,002 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:21:21,002 | Common.java | 85 | Getting value of TestDataFile from Test Configuration file : .\data\TestData.xls
 INFO | 2016-07-01 16:21:21,167 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:21:21,171 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:21:21,183 | Common.java | 85 | Parsing : Quote of the day#xpath=//div[@class='content-inner']
 INFO | 2016-07-01 16:21:21,183 | Common.java | 85 | Desktop_1_1-Identify By : xpath
 INFO | 2016-07-01 16:21:21,184 | Common.java | 85 | Desktop_1_1-Locator : //div[@class='content-inner']
 INFO | 2016-07-01 16:21:21,184 | Common.java | 85 | Desktop_1_1Locator Description : Quote of the day
 INFO | 2016-07-01 16:21:21,300 | Common.java | 85 | Sucessfully got the text 'QUOTE OF
THE DAY
"Be so good that when you look up, you see no limits."
Zerina Akers'
 INFO | 2016-07-01 16:21:21,300 | Common.java | 85 | Forbes Quote of the Day-QUOTE OF
THE DAY
"Be so good that when you look up, you see no limits."
Zerina Akers
 INFO | 2016-07-01 16:21:21,301 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:21:21,303 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:21:21,303 | Common.java | 85 | Parsing : Welcome Page Ads#xpath=//div[@id='ads']
 INFO | 2016-07-01 16:21:21,304 | Common.java | 85 | Desktop_1_1-Identify By : xpath
 INFO | 2016-07-01 16:21:21,304 | Common.java | 85 | Desktop_1_1-Locator : //div[@id='ads']
 INFO | 2016-07-01 16:21:21,304 | Common.java | 85 | Desktop_1_1Locator Description : Welcome Page Ads
 INFO | 2016-07-01 16:21:21,352 | Common.java | 85 | Screenshot of Welcome Ads
 INFO | 2016-07-01 16:21:21,354 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:21:21,969 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:21:21,970 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:21:21,979 | Common.java | 85 | Parsing : Continue to site#xpath=//a[@class='continue-button']
 INFO | 2016-07-01 16:21:21,979 | Common.java | 85 | Desktop_1_1-Identify By : xpath
 INFO | 2016-07-01 16:21:21,979 | Common.java | 85 | Desktop_1_1-Locator : //a[@class='continue-button']
 INFO | 2016-07-01 16:21:21,979 | Common.java | 85 | Desktop_1_1Locator Description : Continue to site
 INFO | 2016-07-01 16:21:22,057 | Common.java | 85 | Sucessfully got the text 'CONTINUE TO SITE'
 INFO | 2016-07-01 16:21:22,057 | Common.java | 85 | CONTINUE TO SITE-CONTINUE TO SITE
 INFO | 2016-07-01 16:21:22,058 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:21:22,066 | Common.java | 85 | Parsing : Continue to site#xpath=//a[@class='continue-button']
 INFO | 2016-07-01 16:21:22,066 | Common.java | 85 | Desktop_1_1-Identify By : xpath
 INFO | 2016-07-01 16:21:22,066 | Common.java | 85 | Desktop_1_1-Locator : //a[@class='continue-button']
 INFO | 2016-07-01 16:21:22,066 | Common.java | 85 | Desktop_1_1Locator Description : Continue to site
 INFO | 2016-07-01 16:21:50,240 | Common.java | 85 | Click on :Continue to site
 INFO | 2016-07-01 16:21:50,243 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:21:50,281 | Common.java | 85 | Redirected to home page Forbes Asia
 INFO | 2016-07-01 16:21:50,282 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:21:50,283 | Common.java | 85 | Waiting for 1 seconds...
 INFO | 2016-07-01 16:21:51,291 | Common.java | 85 | Getting value of Version_Name from Test Configuration file : 2
 INFO | 2016-07-01 16:21:51,292 | Common.java | 85 | Getting value of Project_Name from Test Configuration file : DEMO
 INFO | 2016-07-01 16:21:51,293 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:21:51,294 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:21:51,296 | Common.java | 85 | Getting value of Last runs results in Barchart from Test Configuration file : No
 INFO | 2016-07-01 16:21:51,296 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 16:21:51,298 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:21:51,300 | Common.java | 85 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 16:21:51,301 | Common.java | 85 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 16:21:51,301 | Common.java | 85 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-07-01 16:21:51,301 | Common.java | 85 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 16:21:51,301 | Common.java | 85 | Element time out set
 INFO | 2016-07-01 16:21:51,301 | Common.java | 85 | ##### Start of Test Case : Home page Validations #####
 INFO | 2016-07-01 16:21:51,302 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:21:51,303 | Common.java | 85 | Getting value of TestDataFile from Test Configuration file : .\data\TestData.xls
 INFO | 2016-07-01 16:21:51,450 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:21:51,450 | Common.java | 85 | Navigating to URL : http://www.forbes.com/
 INFO | 2016-07-01 16:22:02,495 | Common.java | 85 | Navigation Successful : http://www.forbes.com/
 INFO | 2016-07-01 16:22:02,495 | Common.java | 85 | Navigate to : http://www.forbes.com/
 INFO | 2016-07-01 16:22:02,497 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:22:02,499 | Common.java | 85 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-07-01 16:22:02,500 | Common.java | 85 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-07-01 16:22:02,500 | Common.java | 85 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-07-01 16:22:02,501 | Common.java | 85 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-07-01 16:22:02,505 | Common.java | 85 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-07-01 16:22:02,506 | Common.java | 85 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-07-01 16:22:02,507 | Common.java | 85 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-07-01 16:22:02,508 | Common.java | 85 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-07-01 16:22:02,517 | Common.java | 85 | Getting value of Version_Name from Test Configuration file : 2
 INFO | 2016-07-01 16:22:02,518 | Common.java | 85 | Getting value of Project_Name from Test Configuration file : DEMO
 INFO | 2016-07-01 16:22:02,519 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:22:02,521 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:22:02,523 | Common.java | 85 | Getting value of Last runs results in Barchart from Test Configuration file : No
 INFO | 2016-07-01 16:22:02,524 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 16:22:02,525 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:22:02,528 | Common.java | 85 | Getting value of Version_Name from Test Configuration file : 2
 INFO | 2016-07-01 16:22:02,529 | Common.java | 85 | Getting value of Project_Name from Test Configuration file : DEMO
 INFO | 2016-07-01 16:22:02,531 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:22:02,532 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:22:02,534 | Common.java | 85 | Getting value of Last runs results in Barchart from Test Configuration file : No
 INFO | 2016-07-01 16:22:02,534 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 16:22:02,535 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:22:02,538 | Common.java | 85 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 16:22:02,538 | Common.java | 85 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 16:22:02,539 | Common.java | 85 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-07-01 16:22:02,539 | Common.java | 85 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 16:22:02,539 | Common.java | 85 | Element time out set
 INFO | 2016-07-01 16:22:02,539 | Common.java | 85 | ##### Start of Test Case : Article Page Validations #####
 INFO | 2016-07-01 16:22:02,540 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:22:02,541 | Common.java | 85 | Getting value of TestDataFile from Test Configuration file : .\data\TestData.xls
 INFO | 2016-07-01 16:22:02,715 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:22:02,718 | Common.java | 85 | Navigating to URL : http://www.forbes.com/
 INFO | 2016-07-01 16:22:06,778 | Common.java | 85 | Navigation Successful : http://www.forbes.com/
 INFO | 2016-07-01 16:22:06,779 | Common.java | 85 | Navigate to : http://www.forbes.com/
 INFO | 2016-07-01 16:22:06,780 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:22:06,781 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 16:22:06,782 | Common.java | 85 | Parsing : User zone #xpath=//li//a[text()='U.S.']
 INFO | 2016-07-01 16:22:06,782 | Common.java | 85 | Desktop_1_1-Identify By : xpath
 INFO | 2016-07-01 16:22:06,785 | Common.java | 85 | Desktop_1_1-Locator : //li//a[text()='U.S.']
