 INFO | 2016-07-01 12:20:08,399 | Common.java | 85 | Startup activites...
 INFO | 2016-07-01 12:20:08,405 | Common.java | 85 | Test Output Directory creation successful :D:\Data\official\Project\Forbes\iSafe_3.0_Forbes_Morning_Report\TestResults\2016_07_01_00_20_08_PM
 INFO | 2016-07-01 12:20:08,405 | Common.java | 85 | Log File creation successful : LogFile.log
 INFO | 2016-07-01 12:20:08,410 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 12:20:08,419 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 12:20:08,749 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 12:20:08,875 | Common.java | 85 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-07-01 12:20:08,876 | Common.java | 85 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2016-07-01 12:20:08,979 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-07-01 12:20:08,980 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-07-01 12:20:08,980 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-07-01 12:20:08,981 | Common.java | 85 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-07-01 12:20:08,982 | Common.java | 85 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2016-07-01 12:20:09,030 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-07-01 12:20:09,030 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-07-01 12:20:09,030 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-07-01 12:20:09,567 | Common.java | 85 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 12:20:09,567 | Common.java | 85 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 12:20:09,567 | Common.java | 85 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 12:20:09,567 | Common.java | 85 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 12:20:09,568 | Common.java | 85 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-07-01 12:20:09,568 | Common.java | 85 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-07-01 12:20:09,568 | Common.java | 85 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 12:20:09,569 | Common.java | 85 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 12:20:09,569 | Common.java | 85 | Element time out set
 INFO | 2016-07-01 12:20:09,569 | Common.java | 85 | Element time out set
 INFO | 2016-07-01 12:20:09,571 | Common.java | 85 | Opening Chrome Browser...
 INFO | 2016-07-01 12:20:09,571 | Common.java | 85 | Opening Chrome Browser...
 INFO | 2016-07-01 12:20:09,571 | Common.java | 85 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2016-07-01 12:20:09,571 | Common.java | 85 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2016-07-01 12:20:09,599 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 12:20:09,599 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 12:20:09,599 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 12:20:09,600 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 12:20:12,594 | Common.java | 85 | Successfully Maximised Browser Window
 INFO | 2016-07-01 12:20:12,608 | Common.java | 85 | Browser: Open Successful : chrome
 INFO | 2016-07-01 12:20:12,608 | Common.java | 85 | Open Browser : chrome
 INFO | 2016-07-01 12:20:12,609 | Common.java | 85 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-07-01 12:20:12,609 | Common.java | 85 | Navigating to URL : http://www.forbes.com/
 INFO | 2016-07-01 12:20:12,669 | Common.java | 85 | Successfully Maximised Browser Window
 INFO | 2016-07-01 12:20:12,683 | Common.java | 85 | Browser: Open Successful : chrome
 INFO | 2016-07-01 12:20:12,684 | Common.java | 85 | Open Browser : chrome
 INFO | 2016-07-01 12:20:12,684 | Common.java | 85 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-07-01 12:20:12,685 | Common.java | 85 | Navigating to URL : http://www.forbes.com/
 INFO | 2016-07-01 12:20:27,721 | Common.java | 85 | Navigation Successful : http://www.forbes.com/
 INFO | 2016-07-01 12:20:27,722 | Common.java | 85 | Navigate to : http://www.forbes.com/
 INFO | 2016-07-01 12:20:27,725 | Common.java | 85 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-07-01 12:20:27,726 | Common.java | 85 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-07-01 12:20:27,727 | Common.java | 85 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-07-01 12:20:27,727 | Common.java | 85 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-07-01 12:20:27,750 | Common.java | 85 | Getting value of Version_Name from Test Configuration file : 2
 INFO | 2016-07-01 12:20:27,751 | Common.java | 85 | Getting value of Project_Name from Test Configuration file : DEMO
 INFO | 2016-07-01 12:20:27,754 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 12:20:27,776 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 12:20:27,778 | Common.java | 85 | Getting value of Last runs results in Barchart from Test Configuration file : No
 INFO | 2016-07-01 12:20:27,779 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
