 INFO | 2016-07-01 12:28:22,484 | Common.java | 85 | Startup activites...
 INFO | 2016-07-01 12:28:22,489 | Common.java | 85 | Test Output Directory creation successful :D:\Data\official\Project\Forbes\iSafe_3.0_Forbes_Morning_Report\TestResults\2016_07_01_00_28_22_PM
 INFO | 2016-07-01 12:28:22,490 | Common.java | 85 | Log File creation successful : LogFile.log
 INFO | 2016-07-01 12:28:22,494 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 12:28:22,500 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 12:28:22,744 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 12:28:22,832 | Common.java | 85 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-07-01 12:28:22,833 | Common.java | 85 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2016-07-01 12:28:22,900 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-07-01 12:28:22,900 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-07-01 12:28:22,901 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-07-01 12:28:22,902 | Common.java | 85 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-07-01 12:28:22,902 | Common.java | 85 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2016-07-01 12:28:22,937 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-07-01 12:28:22,937 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-07-01 12:28:22,938 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2016-07-01 12:28:23,440 | Common.java | 85 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 12:28:23,440 | Common.java | 85 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 12:28:23,440 | Common.java | 85 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 12:28:23,441 | Common.java | 85 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 12:28:23,441 | Common.java | 85 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-07-01 12:28:23,441 | Common.java | 85 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-07-01 12:28:23,441 | Common.java | 85 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 12:28:23,441 | Common.java | 85 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 12:28:23,441 | Common.java | 85 | Element time out set
 INFO | 2016-07-01 12:28:23,442 | Common.java | 85 | Element time out set
 INFO | 2016-07-01 12:28:23,444 | Common.java | 85 | Opening Chrome Browser...
 INFO | 2016-07-01 12:28:23,444 | Common.java | 85 | Opening Chrome Browser...
 INFO | 2016-07-01 12:28:23,445 | Common.java | 85 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2016-07-01 12:28:23,445 | Common.java | 85 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2016-07-01 12:28:23,473 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 12:28:23,473 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 12:28:23,474 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 12:28:23,474 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 12:28:27,121 | Common.java | 85 | Successfully Maximised Browser Window
 INFO | 2016-07-01 12:28:27,121 | Common.java | 85 | Successfully Maximised Browser Window
 INFO | 2016-07-01 12:28:27,133 | Common.java | 85 | Browser: Open Successful : chrome
 INFO | 2016-07-01 12:28:27,136 | Common.java | 85 | Open Browser : chrome
 INFO | 2016-07-01 12:28:27,136 | Common.java | 85 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-07-01 12:28:27,136 | Common.java | 85 | Navigating to URL : http://www.forbes.com/
 INFO | 2016-07-01 12:28:27,140 | Common.java | 85 | Browser: Open Successful : chrome
 INFO | 2016-07-01 12:28:27,141 | Common.java | 85 | Open Browser : chrome
 INFO | 2016-07-01 12:28:27,142 | Common.java | 85 | Getting value of AppURL from Test Configuration file : http://www.forbes.com/
 INFO | 2016-07-01 12:28:27,142 | Common.java | 85 | Navigating to URL : http://www.forbes.com/
 INFO | 2016-07-01 12:28:37,693 | Common.java | 85 | Navigation Successful : http://www.forbes.com/
 INFO | 2016-07-01 12:28:37,694 | Common.java | 85 | Navigate to : http://www.forbes.com/
 INFO | 2016-07-01 12:28:37,697 | Common.java | 85 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-07-01 12:28:37,699 | Common.java | 85 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
