 INFO | 2016-07-01 15:08:14,993 | Common.java | 85 | Getting value of TestDataFile from Test Configuration file : .\data\TestData.xls
 INFO | 2016-07-01 15:08:15,184 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:15,186 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:15,196 | Common.java | 85 | Parsing : Quote of the day#xpath=//div[@class='content-inner']
 INFO | 2016-07-01 15:08:15,196 | Common.java | 85 | Desktop_1_1-Identify By : xpath
 INFO | 2016-07-01 15:08:15,196 | Common.java | 85 | Desktop_1_1-Locator : //div[@class='content-inner']
 INFO | 2016-07-01 15:08:15,196 | Common.java | 85 | Desktop_1_1Locator Description : Quote of the day
 INFO | 2016-07-01 15:08:15,610 | Common.java | 85 | Sucessfully got the text 'QUOTE OF
THE DAY
"Be so good that when you look up, you see no limits."
Zerina Akers'
 INFO | 2016-07-01 15:08:15,610 | Common.java | 85 | Forbes Quote of the Day-QUOTE OF
THE DAY
"Be so good that when you look up, you see no limits."
Zerina Akers
 INFO | 2016-07-01 15:08:15,611 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:15,612 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:15,613 | Common.java | 85 | Parsing : Welcome Page Ads#xpath=//div[@id='ads']
 INFO | 2016-07-01 15:08:15,613 | Common.java | 85 | Desktop_1_1-Identify By : xpath
 INFO | 2016-07-01 15:08:15,613 | Common.java | 85 | Desktop_1_1-Locator : //div[@id='ads']
 INFO | 2016-07-01 15:08:15,614 | Common.java | 85 | Desktop_1_1Locator Description : Welcome Page Ads
 INFO | 2016-07-01 15:08:15,672 | Common.java | 85 | Screenshot of Welcome Ads
 INFO | 2016-07-01 15:08:15,673 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:16,568 | Common.java | 85 | Navigation Successful : http://www.forbes.com/
 INFO | 2016-07-01 15:08:16,568 | Common.java | 85 | Navigate to : http://www.forbes.com/
 INFO | 2016-07-01 15:08:16,570 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:16,571 | Common.java | 85 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-07-01 15:08:16,571 | Common.java | 85 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-07-01 15:08:16,572 | Common.java | 85 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-07-01 15:08:16,572 | Common.java | 85 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-07-01 15:08:16,573 | Common.java | 85 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-07-01 15:08:16,574 | Common.java | 85 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-07-01 15:08:16,574 | Common.java | 85 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Indium-Software-Logo.jpg
 INFO | 2016-07-01 15:08:16,574 | Common.java | 85 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\client_logo.jpg
 INFO | 2016-07-01 15:08:16,600 | Common.java | 85 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 15:08:16,601 | Common.java | 85 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 15:08:16,601 | Common.java | 85 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-07-01 15:08:16,602 | Common.java | 85 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 15:08:16,602 | Common.java | 85 | Element time out set
 INFO | 2016-07-01 15:08:16,602 | Common.java | 85 | ##### Start of Test Case : Welcome Page Validations #####
 INFO | 2016-07-01 15:08:16,603 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:16,604 | Common.java | 85 | Getting value of TestDataFile from Test Configuration file : .\data\TestData.xls
 INFO | 2016-07-01 15:08:16,754 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:16,755 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:16,782 | Common.java | 85 | Parsing : Quote of the day#xpath=//div[@class='content-inner']
 INFO | 2016-07-01 15:08:16,782 | Common.java | 85 | Desktop_1_2-Identify By : xpath
 INFO | 2016-07-01 15:08:16,783 | Common.java | 85 | Desktop_1_2-Locator : //div[@class='content-inner']
 INFO | 2016-07-01 15:08:16,783 | Common.java | 85 | Desktop_1_2Locator Description : Quote of the day
 INFO | 2016-07-01 15:08:16,871 | Common.java | 85 | Sucessfully got the text 'QUOTE OF
THE DAY
"Be so good that when you look up, you see no limits."
Zerina Akers'
 INFO | 2016-07-01 15:08:16,871 | Common.java | 85 | Forbes Quote of the Day-QUOTE OF
THE DAY
"Be so good that when you look up, you see no limits."
Zerina Akers
 INFO | 2016-07-01 15:08:16,872 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:16,873 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:16,873 | Common.java | 85 | Parsing : Welcome Page Ads#xpath=//div[@id='ads']
 INFO | 2016-07-01 15:08:16,873 | Common.java | 85 | Desktop_1_2-Identify By : xpath
 INFO | 2016-07-01 15:08:16,873 | Common.java | 85 | Desktop_1_2-Locator : //div[@id='ads']
 INFO | 2016-07-01 15:08:16,874 | Common.java | 85 | Desktop_1_2Locator Description : Welcome Page Ads
 INFO | 2016-07-01 15:08:16,901 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:16,902 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:16,907 | Common.java | 85 | Screenshot of Welcome Ads
 INFO | 2016-07-01 15:08:16,908 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:16,919 | Common.java | 85 | Parsing : Continue to site#xpath=//a[@class='continue-button']
 INFO | 2016-07-01 15:08:16,920 | Common.java | 85 | Desktop_1_1-Identify By : xpath
 INFO | 2016-07-01 15:08:16,920 | Common.java | 85 | Desktop_1_1-Locator : //a[@class='continue-button']
 INFO | 2016-07-01 15:08:16,920 | Common.java | 85 | Desktop_1_1Locator Description : Continue to site
 INFO | 2016-07-01 15:08:17,044 | Common.java | 85 | Sucessfully got the text 'CONTINUE TO SITE'
 INFO | 2016-07-01 15:08:17,044 | Common.java | 85 | CONTINUE TO SITE-CONTINUE TO SITE
 INFO | 2016-07-01 15:08:17,045 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:17,062 | Common.java | 85 | Parsing : Continue to site#xpath=//a[@class='continue-button']
 INFO | 2016-07-01 15:08:17,064 | Common.java | 85 | Desktop_1_1-Identify By : xpath
 INFO | 2016-07-01 15:08:17,064 | Common.java | 85 | Desktop_1_1-Locator : //a[@class='continue-button']
 INFO | 2016-07-01 15:08:17,065 | Common.java | 85 | Desktop_1_1Locator Description : Continue to site
 INFO | 2016-07-01 15:08:17,358 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:17,359 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:17,381 | Common.java | 85 | Redirected to home page Forbes Welcome
 INFO | 2016-07-01 15:08:17,383 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:17,383 | Common.java | 85 | Waiting for 1 seconds...
 INFO | 2016-07-01 15:08:18,396 | Common.java | 85 | Getting value of Version_Name from Test Configuration file : 2
 INFO | 2016-07-01 15:08:18,396 | Common.java | 85 | Getting value of Project_Name from Test Configuration file : DEMO
 INFO | 2016-07-01 15:08:18,398 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:18,400 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:18,402 | Common.java | 85 | Getting value of Last runs results in Barchart from Test Configuration file : No
 INFO | 2016-07-01 15:08:18,402 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 15:08:18,403 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:18,406 | Common.java | 85 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 15:08:18,415 | Common.java | 85 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 15:08:18,416 | Common.java | 85 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-07-01 15:08:18,416 | Common.java | 85 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 15:08:18,416 | Common.java | 85 | Element time out set
 INFO | 2016-07-01 15:08:18,416 | Common.java | 85 | ##### Start of Test Case : Home page Validations #####
 INFO | 2016-07-01 15:08:18,417 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:18,417 | Common.java | 85 | Getting value of TestDataFile from Test Configuration file : .\data\TestData.xls
 INFO | 2016-07-01 15:08:18,541 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:18,542 | Common.java | 85 | Navigating to URL : http://www.forbes.com/
 INFO | 2016-07-01 15:08:32,196 | Common.java | 85 | Click on :Continue to site
 INFO | 2016-07-01 15:08:32,197 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:32,427 | Common.java | 85 | Redirected to home page Forbes Asia
